accident_id,accident_year,accident_outcome_standardized,accident_nature,road_situation,speed_limit,street_name,longitude,latitude,BUURTCODE,BUURTNAAM
20240002214,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Brussellaan,5.484792142171372,51.48030716893832,532,Tempel
20240002228,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Mercuriuslaan,5.490366259737125,51.467256846087466,434,Oude Gracht-West
20240155884,2024,injury,Onbekend,Bocht,50.0,Lombokpad,5.50297442891014,51.446548778672046,335,'t Hofke
20240013779,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",70.0,Piuslaan,5.492989972747794,51.42424361942993,236,Nieuwe Erven
20240015959,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",30.0,Gildelaan,5.475409259340008,51.447700381594615,413,Gildebuurt
20240016188,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,John F Kennedylaan,5.480467462897603,51.44501646742359,114,Fellenoord
20240156920,2024,injury,Flank,"Kruispunt, 4 takken",50.0,Anthony Fokkerweg,5.442236553298005,51.473780894273574,426,Vredeoord
20240016381,2024,property_damage_only,Frontaal,"Kruispunt, 4 takken",50.0,Europalaan,5.47731188341459,51.45721193587933,432,Oude Toren
20230030755,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Veldm Montgomerylaan,5.477133914683816,51.45710533385546,432,Oude Toren
20230030758,2023,property_damage_only,Kop/staart,Bocht,30.0,Roubaixlaan,5.450083475357097,51.48670629833625,524,Achtse Barrier-Hoeven
20230032051,2023,injury,Flank,"Kruispunt, 3 takken",50.0,Mauritsstraat,5.470928184698395,51.43572036544493,611,"Eliasterrein, Vonderkwartier"
20240034138,2024,property_damage_only,Flank,Rotonde,50.0,Anconalaan,5.49576299454378,51.48664738072293,546,Bokt
20230090717,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Stationsplein,5.478669271032711,51.44144386801654,111,Binnenstad
20230090856,2023,injury,Flank,"Kruispunt, 4 takken",30.0,Fransebaan,5.439292169210793,51.4882851434241,523,Achtse Barrier-Spaaihoef
20220089161,2022,property_damage_only,Onbekend,Rechte weg,60.0,Urkhovenseweg,5.530854651694685,51.438272771041646,334,Urkhoven
20220110825,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Naaldhout,5.451473014059069,51.4583292812034,421,Woensel-West
20220149712,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Hoogstraat,5.472365037004432,51.434622263510846,712,Oude Spoorbaan
20220188584,2022,property_damage_only,Onbekend,Rechte weg,,Zandoever,5.411996048737785,51.44986402053047,634,Zandrijk
20220187586,2022,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Estafettelaan,5.446556684564909,51.47528564244748,511,Driehoeksbos
20240082249,2024,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,Leostraat,5.48549084210087,51.42389360944488,223,Genneperzijde
20240073176,2024,injury,Flank,Bocht,30.0,Heggeranklaan,5.49451226459683,51.42330548806234,236,Nieuwe Erven
20230050940,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Vonderweg,5.469586398119466,51.44149625526809,113,Witte Dame
20220229614,2022,property_damage_only,Onbekend,,30.0,Winston Churchilllaan,5.4835269915267695,51.46768850386062,516,Vlokhoven
20240146441,2024,property_damage_only,Flank,Rotonde,50.0,Suikerpeerstraat,5.49313448957127,51.47578372113755,543,Vaartbroek
20240003271,2024,injury,Onbekend,"Kruispunt, 3 takken",50.0,Huizingalaan,5.454376951860364,51.48242150814459,522,Achtse Barrier-Gunterslaer
20240023900,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Koenraadlaan,5.444514972544588,51.44793995439476,625,Zwaanstraat
20240156737,2024,property_damage_only,Frontaal,Rechte weg,30.0,Taborstraat,5.481961328174156,51.47137262592543,516,Vlokhoven
20240002641,2024,property_damage_only,Onbekend,Rotonde,50.0,Kasteellaan,5.442375227631755,51.42698301492143,731,Genderbeemd
20230109802,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Beukenlaan,5.452530746384313,51.448366561851856,625,Zwaanstraat
20230030583,2023,property_damage_only,Onbekend,Rechte weg,50.0,Mecklenburgstraat,5.470647591757194,51.435066374163384,611,"Eliasterrein, Vonderkwartier"
20240044803,2024,property_damage_only,Flank,Rotonde,50.0,Anconalaan,5.495914646495726,51.486461306355785,544,Heesterakker
20230079951,2023,property_damage_only,Onbekend,Rechte weg,50.0,Nelson Mandelapark,5.435434285317695,51.42453440251512,731,Genderbeemd
20220089465,2022,property_damage_only,Flank,Rotonde,50.0,Eindhovenseweg,5.496483780111186,51.49559698446602,546,Bokt
20230009253,2023,injury,Flank,"Kruispunt, 3 takken",50.0,Stationsweg,5.485039776628033,51.44233475401134,115,TU-terrein
20230009409,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Karel de Grotelaan,5.445075731659999,51.41999341615189,732,Hanevoet
20240034886,2024,property_damage_only,Onbekend,Bocht,30.0,Panorama,5.47544423317236,51.49507547653475,534,Blixembosch-Oost
20220160286,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Orpheuslaan,5.4851369220890325,51.457585909025084,431,Generalenbuurt
20220160288,2022,property_damage_only,Vast voorwerp,"Kruispunt, 3 takken",30.0,Toon Schröderlaan,5.481730584201314,51.410336691445785,226,Sportpark Aalsterweg
20220188546,2022,injury,Flank,"Kruispunt, 4 takken",30.0,Gladiolusstraat,5.490284100867551,51.420133101092276,222,Gerardusplein
20220131466,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Europalaan,5.482879500159917,51.45727952115714,432,Oude Toren
20220189246,2022,property_damage_only,Flank,Rechte weg,30.0,Generaal Marshallweg,5.477497372102702,51.464462878553675,431,Generalenbuurt
20220150098,2022,injury,Eenzijdig,Rechte weg,50.0,Roostenlaan,5.490138109767409,51.408459923203495,225,Eikenburg
20220131740,2022,property_damage_only,Flank,"Kruispunt, 3 takken",,Kruisstraat,5.475127079053029,51.445770263165876,413,Gildebuurt
20220150156,2022,property_damage_only,Kop/staart,Rechte weg,50.0,Huizingalaan,5.460234789348397,51.475103135760335,531,Woenselse Heide
20240074548,2024,injury,Vast voorwerp,Rechte weg,30.0,Kruisstraattunnel,5.4752589889603245,51.44445982552027,114,Fellenoord
20240082289,2024,property_damage_only,Vast voorwerp,Rechte weg,,Stratumsedijk,5.486514837975574,51.42890136410805,217,Looiakkers
20240092939,2024,property_damage_only,Onbekend,Rotonde,50.0,Floralaan West,5.496672848903744,51.41612404611506,221,Kerstroosplein
20230062064,2023,property_damage_only,Onbekend,Rotonde,50.0,Kasteellaan,5.442375227631755,51.42698301492143,731,Genderbeemd
20230062569,2023,injury,Flank,"Kruispunt, 4 takken",30.0,Fransebaan,5.447690262792883,51.49091849666317,524,Achtse Barrier-Hoeven
20230063294,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Keverberg,5.441071362381425,51.41576718899992,732,Hanevoet
20230053831,2023,property_damage_only,Flank,"Kruispunt, 4 takken",,Anthony Fokkerweg,5.418531312157612,51.46391539691276,,
20230042311,2023,property_damage_only,Flank,Rechte weg,50.0,Kastanjelaan,5.458626564858746,51.44416559297722,616,Strijp S
20220227063,2022,injury,Flank,"Kruispunt, 4 takken",30.0,Rembrandtplein,5.502951628958723,51.438627925825855,312,Lakerlopen
20220229000,2022,property_damage_only,Onbekend,Rechte weg,30.0,Hobbemastraat,5.503334135660805,51.43862659592499,312,Lakerlopen
20220227522,2022,property_damage_only,Frontaal,Rechte weg,15.0,Ten Hagestraat,5.480805719611571,51.4378762526303,111,Binnenstad
20220227798,2022,injury,Onbekend,"Kruispunt, 4 takken",50.0,Europalaan,5.485009119120632,51.457321919335705,432,Oude Toren
20240137411,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Fransebaan,5.447472598503224,51.47881089588302,522,Achtse Barrier-Gunterslaer
20240002914,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Barrierweg,5.465438026616582,51.461199153129655,424,Mensfort
20230109640,2023,injury,Flank,Rechte weg,30.0,Grote Berg,5.473439144241705,51.43535026093163,112,Bergen
20240016170,2024,injury,Flank,"Kruispunt, 3 takken",50.0,Sterrenlaan,5.497401854020205,51.46720521448277,542,Luytelaer
20240016209,2024,injury,Flank,"Kruispunt, 4 takken",30.0,Lichtenberg,5.446273718779391,51.41599881518917,732,Hanevoet
20230110926,2023,property_damage_only,Flank,Rechte weg,50.0,Fakkellaan,5.453268337874392,51.471688247059035,512,Prinsejagt
20230030600,2023,property_damage_only,Frontaal,"Kruispunt, 4 takken",50.0,Zandschuit,5.410055741846482,51.45083327677836,637,Flight Forum
20240072947,2024,property_damage_only,Onbekend,Rechte weg,30.0,Barrierweg,5.462041785635655,51.45922980203117,423,Barrier
20230081572,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Felix Timmermanslaan,5.4838615278096166,51.418475462788194,223,Genneperzijde
20230081104,2023,property_damage_only,Onbekend,Bocht,50.0,Park Forum,5.387865116944232,51.441946327093234,636,Park Forum
20220029543,2022,injury,Flank,Rechte weg,50.0,Hastelweg,5.4489323393940445,51.43532631513019,622,Het Ven
20220189086,2022,property_damage_only,Onbekend,"Kruispunt, 3 takken",50.0,Den Biest,5.486776356524673,51.427304032409225,216,Bloemenplein
20220159771,2022,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Glorieuxlaan,5.4965445638889046,51.43135954028949,214,Tuindorp
20240092136,2024,injury,Onbekend,Rechte weg,30.0,Victor Hugolaan,5.468900004942678,51.488554543053624,534,Blixembosch-Oost
20240101919,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Mauritsstraat,5.472207359990758,51.43470782336725,712,Oude Spoorbaan
20240101772,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Kloosterdreef,5.470825526559255,51.45394086044928,422,Kronehoef
20240084042,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Alberdingk Thijmlaan,5.479189286061029,51.42414120244463,223,Genneperzijde
20230062537,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Daniël Stalpaertstraat,5.455373403121348,51.46240735534022,423,Barrier
20230054356,2023,property_damage_only,Flank,Rechte weg,30.0,Benoitstraat,5.462733955398211,51.418347759867586,724,Bennekel-Oost
20230054682,2023,injury,Flank,"Kruispunt, 3 takken",60.0,Mispelhoefstraat,5.406482268953687,51.46769586467264,628,Mispelhoef
20220228939,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Boutenslaan,5.485335507254164,51.42403325572949,217,Looiakkers
20220227799,2022,property_damage_only,Onbekend,"Kruispunt, 3 takken",50.0,Grasdreef,5.419140652371113,51.43336086257234,633,Grasrijk
20240136117,2024,property_damage_only,Flank,Rotonde,50.0,Anconalaan,5.495914646495726,51.486461306355785,544,Heesterakker
20240136877,2024,property_damage_only,Frontaal,Rechte weg,30.0,Onze Lieve Vrouwestraat,5.484573029953927,51.452551630925434,115,TU-terrein
20230110404,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Vonderweg,5.469178762005809,51.43878644880807,113,Witte Dame
20240034360,2024,injury,Geparkeerd voertuig,Rechte weg,50.0,Vredeoord,5.449016955347935,51.4570310164244,426,Vredeoord
20230090616,2023,property_damage_only,Onbekend,"Kruispunt, 3 takken",50.0,de Klerklaan,5.458482543166305,51.464999157401735,512,Prinsejagt
20230091805,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Kanaaldijk-Noord,5.504679283804811,51.43501895044065,321,Doornakkers-West
20230091286,2023,property_damage_only,Geparkeerd voertuig,Rechte weg,30.0,Boegstraat,5.451440571104033,51.43942288751007,614,Schouwbroek
20220089370,2022,property_damage_only,Kop/staart,Rechte weg,50.0,Tongelresestraat,5.4924825594531885,51.438115430733745,311,Villapark
20220089598,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Paul Krügerlaan,5.507823253638771,51.44009604202803,321,Doornakkers-West
20220028937,2022,property_damage_only,Frontaal,Rechte weg,30.0,Jeroen Boschlaan,5.503871725955891,51.435859817741694,312,Lakerlopen
20230009235,2023,property_damage_only,Onbekend,Rechte weg,70.0,Onze Lieve Vrouwestraat,5.484920751812613,51.45263052996648,115,TU-terrein
20230007496,2023,property_damage_only,Kop/staart,Rechte weg,50.0,Boutenslaan,5.46786446057477,51.42631839020684,723,Rapelenburg
20240044987,2024,property_damage_only,Onbekend,Rechte weg,50.0,Leenderweg,5.501727845807514,51.405767377200014,224,Roosten
20220131086,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Vestdijk,5.482230467793726,51.43811980391433,111,Binnenstad
20220187826,2022,property_damage_only,Vast voorwerp,Rechte weg,50.0,St Petrus Canisiuslaan,5.508526839669533,51.42682159136244,232,Burghplan
20240072633,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Philitelaan,5.462724269728804,51.44511477982936,616,Strijp S
20240101649,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Tonnaerstraat,5.468854541898941,51.4572026325636,424,Mensfort
20230062427,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Bomansplaats,5.48487801411365,51.42984322598553,213,Elzent-Noord
20230043184,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Winston Churchilllaan,5.478294658188755,51.467447215788276,431,Generalenbuurt
20220227569,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Kruisstraat,5.474692414622369,51.44875567065354,412,Hemelrijken
20220227597,2022,injury,Eenzijdig,Rechte weg,50.0,Estafettelaan,5.453040497624038,51.47177470591256,511,Driehoeksbos
20220228658,2022,property_damage_only,Flank,Rechte weg,50.0,Hastelweg,5.4433983523440075,51.435846041199135,622,Het Ven
20220227997,2022,injury,Flank,Rechte weg,50.0,Aalsterweg,5.485717977875956,51.42405503414612,216,Bloemenplein
20240137013,2024,property_damage_only,Kop/staart,"Kruispunt, 3 takken",30.0,Gen van der Duynlaan,5.482756281221163,51.45815214542037,431,Generalenbuurt
20230109888,2023,property_damage_only,Frontaal,Rechte weg,30.0,Marconilaan,5.463025854764724,51.45136184397248,411,Limbeek-Noord
20240155651,2024,property_damage_only,Flank,Rechte weg,50.0,Hoogstraat,5.4705827671567295,51.43261398413756,711,Schrijversbuurt
20240155933,2024,property_damage_only,Onbekend,Rotonde,50.0,Mercuriuslaan,5.493093330735953,51.475416461149756,541,Eckart
20240002652,2024,property_damage_only,Flank,Rotonde,50.0,Tempellaan,5.494855036777098,51.48651950165684,544,Heesterakker
20230110280,2023,property_damage_only,Flank,Rotonde,50.0,Suikerpeerstraat,5.49313448957127,51.47578372113755,543,Vaartbroek
20230033130,2023,property_damage_only,Eenzijdig,Bocht,50.0,Bernardinopas,5.449106543574809,51.47253318175379,511,Driehoeksbos
20230032252,2023,injury,Eenzijdig,"Kruispunt, 3 takken",50.0,Holterberglaan,5.461144682829308,51.48370934537681,533,Blixembosch-West
20240072958,2024,property_damage_only,Onbekend,Rechte weg,50.0,Geldropseweg,5.514817262948117,51.429537957933064,,
20230090850,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Achtseweg Noord,5.415369915616248,51.47435017761736,628,Mispelhoef
20220111516,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Zwaanstraat,5.449898329523495,51.44978913971811,625,Zwaanstraat
20220112389,2022,property_damage_only,Eenzijdig,Rechte weg,,Boschdijktunnel,5.474634599072106,51.443065262097356,114,Fellenoord
20240034894,2024,property_damage_only,Flank,Rechte weg,50.0,Vestdijk,5.478579604256101,51.44136393915668,111,Binnenstad
20220160141,2022,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Lichtstraat,5.471099939333148,51.439867126828,113,Witte Dame
20220160167,2022,property_damage_only,Flank,Rechte weg,30.0,Htg Hendrik v Brabantpln,5.485898258463262,51.43273284869833,212,Rochusbuurt
20220149834,2022,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Jacob Oppenheimstraat,5.443645343765106,51.44203078590256,622,Het Ven
20240074158,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Borgerhoutlaan,5.477957644108436,51.48017691051713,532,Tempel
20240101806,2024,property_damage_only,Frontaal,"Kruispunt, 4 takken",50.0,Hurksestraat,5.439372790412245,51.43319288692431,621,Hurk
20230042155,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Marathonloop,5.44946528022311,51.4763784624233,511,Driehoeksbos
20230054498,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Grebbeberglaan,5.464273255748419,51.48134810212171,531,Woenselse Heide
20220228188,2022,injury,Onbekend,"Kruispunt, 4 takken",50.0,Vonderweg,5.469586398119466,51.44149625526809,113,Witte Dame
20240137551,2024,property_damage_only,Flank,Rechte weg,30.0,Oirschotsedijk,5.426741862126728,51.46082635231413,,
20240002661,2024,injury,Eenzijdig,Rechte weg,50.0,Franklin D Rooseveltlaan,5.479016933481892,51.46991618363317,516,Vlokhoven
20240025331,2024,injury,Flank,Rechte weg,50.0,Mispelhoefstraat,5.416640337022109,51.47496234846419,628,Mispelhoef
20230079959,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Mecklenburgstraat,5.47139534077023,51.43527471393094,712,Oude Spoorbaan
20230091474,2023,property_damage_only,Eenzijdig,Bocht,30.0,Boutenslaan,5.48173439401831,51.42444264800758,217,Looiakkers
20230080924,2023,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,Leostraat,5.492406034361594,51.42416854275691,216,Bloemenplein
20230062172,2023,property_damage_only,Voetganger,Rechte weg,30.0,St Petrus Canisiuslaan,5.507974382557243,51.42602819432197,232,Burghplan
20220067939,2022,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Grebbeberglaan,5.469916903032556,51.481379823109755,531,Woenselse Heide
20220066442,2022,property_damage_only,Onbekend,Bocht,30.0,Heezerweg,5.489320451965953,51.42878959019089,214,Tuindorp
20230007744,2023,injury,Flank,"Kruispunt, 3 takken",50.0,Winston Churchilllaan,5.478305054133174,51.46724745435396,431,Generalenbuurt
20220189277,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,VELDHOVEN-ZUID 32,5.430649504697706,51.41736644873981,731,Genderbeemd
20220150472,2022,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Boostenweg,5.466597512359142,51.46688984508266,512,Prinsejagt
20240091912,2024,property_damage_only,Eenzijdig,Rechte weg,30.0,Cederlaan,5.448892103942483,51.44497009156196,615,Schoot
20240072628,2024,property_damage_only,Onbekend,Rechte weg,50.0,Orpheuslaan,5.491924498908084,51.457361925003646,433,Hondsheuvels
20240074197,2024,property_damage_only,Kop/staart,Rechte weg,30.0,Maconhof,5.445361464319843,51.48287512901534,523,Achtse Barrier-Spaaihoef
20240073822,2024,property_damage_only,Flank,Rechte weg,30.0,Hugo van der Goeslaan,5.502871211818409,51.43126462995147,232,Burghplan
20220229735,2022,property_damage_only,Flank,Rechte weg,30.0,Argentanlaan,5.444889483212994,51.49074463946282,524,Achtse Barrier-Hoeven
20240147532,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Winkelstraat,5.49219060603511,51.41999466529384,221,Kerstroosplein
20240003168,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,van Kinsbergenstraat,5.4730742971785595,51.45019786843844,412,Hemelrijken
20240155934,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",,Dr Cuyperslaan,5.4675652548630795,51.46670607417747,425,Rapenland
20240002679,2024,property_damage_only,Onbekend,Rotonde,50.0,Esp,5.494782293811546,51.48687207240763,545,Esp
20240015767,2024,injury,Flank,"Kruispunt, 4 takken",50.0,Dr Berlagelaan,5.459570902382126,51.46390667965573,423,Barrier
20240014096,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Onze Lieve Vrouwestraat,5.477953808523856,51.45313452456431,432,Oude Toren
20230092388,2023,property_damage_only,Vast voorwerp,"Kruispunt, 4 takken",50.0,'t Hofke,5.520563259226657,51.449707787552235,335,'t Hofke
20220066462,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Toulousehof,5.444633296429523,51.481174363676146,522,Achtse Barrier-Gunterslaer
20220111433,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Piuslaan,5.4992790242417,51.427282560583855,233,Sintenbuurt
20230009154,2023,property_damage_only,Onbekend,"Kruispunt, 3 takken",50.0,Tongelresestraat,5.502698261612871,51.44194330362741,311,Villapark
20230007514,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Korianderstraat,5.495579590712178,51.420064911757215,221,Kerstroosplein
20220131964,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Buitendreef,5.481254174991535,51.492523486770175,534,Blixembosch-Oost
20220149344,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Schubertlaan,5.4505425793912385,51.42340596704842,721,Genderdal
20220189162,2022,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Wenckenbachstraat,5.462851002202069,51.45323195572486,421,Woensel-West
20220149984,2022,property_damage_only,Onbekend,Rechte weg,30.0,Kruisstraat,5.473963950099334,51.44951226301734,412,Hemelrijken
20220131799,2022,property_damage_only,Flank,Rechte weg,30.0,Habsburglaan,5.455386352396212,51.43464110039895,613,Engelsbergen
20220131813,2022,property_damage_only,Frontaal,"Kruispunt, 4 takken",30.0,Bossistraat,5.450468342040952,51.425917214652515,721,Genderdal
20240101676,2024,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,FIETSPAD,5.448737980052186,51.41572100212851,725,"Bennekel-West, Gagelbosch"
20240101746,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Torenallee,5.452890934205164,51.448176398769625,616,Strijp S
20240102406,2024,injury,Flank,Rotonde,30.0,Fransebaan,5.447429886917468,51.47886701169204,522,Achtse Barrier-Gunterslaer
20230051198,2023,injury,Frontaal,Bocht,30.0,Steenstraat,5.463886856043067,51.44545997781195,410,Limbeek-Zuid
20220228841,2022,property_damage_only,Flank,Rechte weg,50.0,Argonautenlaan,5.49717870170017,51.4670803264124,435,Oude Gracht-Oost
20220227437,2022,property_damage_only,Onbekend,Bocht,30.0,FIETSPAD,5.419406524892843,51.433061586486794,633,Grasrijk
20240157187,2024,injury,Flank,Rechte weg,50.0,Wenckenbachstraat,5.462981097289181,51.4532728693561,421,Woensel-West
20240023908,2024,property_damage_only,Flank,Rechte weg,30.0,Hertog Jan I Laan,5.463530207480378,51.43342140370102,713,Hagenkamp
20240156894,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Planetenlaan,5.49244738017449,51.471749742835925,541,Eckart
20230071695,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Zandgolf,5.405353188216116,51.448312857678694,634,Zandrijk
20240033341,2024,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,De Schakel,5.413281039792409,51.470081403262405,628,Mispelhoef
20230100144,2023,property_damage_only,Frontaal,Rechte weg,30.0,Kruisstraat,5.473963950099334,51.44951226301734,412,Hemelrijken
20230080879,2023,property_damage_only,Geparkeerd voertuig,Rechte weg,30.0,St Trudostraat,5.45554890762038,51.43773556519016,614,Schouwbroek
20220111342,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Vonderweg,5.4689753350856485,51.43852035073993,611,"Eliasterrein, Vonderkwartier"
20230092018,2023,property_damage_only,Onbekend,,,Dillenburgstraat,5.4376075320057415,51.42583174332504,621,Hurk
20240024665,2024,injury,Flank,"Kruispunt, 3 takken",50.0,Barrierweg,5.4629176145421265,51.45998409157742,422,Kronehoef
20220149397,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Marconilaan,5.4640652119336615,51.45168803285426,411,Limbeek-Noord
20220160184,2022,property_damage_only,Flank,"Kruispunt, 3 takken",,Wattstraat,5.461391782021089,51.45468443388711,421,Woensel-West
20220188653,2022,property_damage_only,Flank,Rechte weg,,Karel de Grotelaan,5.4670036522817504,51.433481149209825,611,"Eliasterrein, Vonderkwartier"
20240043824,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Boutenslaan,5.4643191701722005,51.427413075910366,723,Rapelenburg
20240043979,2024,injury,Frontaal,"Kruispunt, 3 takken",50.0,Airbornelaan,5.4906754791177725,51.47570430793526,541,Eckart
20240045548,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Grote Beerlaan,5.496227188294381,51.475321652663865,543,Vaartbroek
20240102924,2024,property_damage_only,Onbekend,Rechte weg,30.0,Bennekelstraat,5.45948494013008,51.41938544648198,724,Bennekel-Oost
20240102126,2024,property_damage_only,Onbekend,Rechte weg,30.0,Tartinistraat,5.4637463154804085,51.42303826877365,724,Bennekel-Oost
20220228064,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Vonderweg,5.46903727111542,51.43879557028768,612,Philipsdorp
20220228087,2022,property_damage_only,Geparkeerd voertuig,,30.0,Klipperstraat,5.453398525446314,51.44015017876044,614,Schouwbroek
20220229643,2022,property_damage_only,Onbekend,,30.0,Den Dolech,5.485207785305711,51.447886901665896,115,TU-terrein
20220229931,2022,injury,Flank,"Kruispunt, 4 takken",30.0,Generaal Pattonlaan,5.48204091578884,51.46081797137565,431,Generalenbuurt
20240137657,2024,property_damage_only,Kop/staart,Rechte weg,50.0,Bennekelstraat,5.458816712415749,51.41760805842128,724,Bennekel-Oost
20240155924,2024,property_damage_only,Onbekend,Rechte weg,30.0,Ir Kalffstraat,5.456442618547075,51.44546073369579,616,Strijp S
20230030685,2023,property_damage_only,Flank,"Kruispunt, 4 takken",15.0,Kruisstraat,5.475030924177242,51.44538507022558,413,Gildebuurt
20230030276,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Achtseweg Noord,5.415132828971778,51.47449316624701,628,Mispelhoef
20240033433,2024,injury,Flank,Rechte weg,50.0,Tarasconweg,5.442926350681469,51.47810872919479,522,Achtse Barrier-Gunterslaer
20230079471,2023,property_damage_only,Kop/staart,Rechte weg,,van Oldenbarneveltlaan,5.495394972890958,51.45758288653884,434,Oude Gracht-West
20230098406,2023,property_damage_only,Geparkeerd voertuig,Rechte weg,30.0,Lichtplein,5.4747669711421585,51.4391880034157,113,Witte Dame
20230080323,2023,property_damage_only,Voetganger,Rechte weg,15.0,Lardinoisstraat,5.475847473149064,51.44305186883293,114,Fellenoord
20220089532,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,PSV-laan,5.463417774531526,51.44509488176822,612,Philipsdorp
20220066231,2022,property_damage_only,Flank,"Kruispunt, 3 takken",,Lardinoisstraat,5.475694121311521,51.44353565728562,114,Fellenoord
20230008918,2023,property_damage_only,Flank,Rechte weg,30.0,Karel Martelweg,5.4610246007232695,51.43585460222018,613,Engelsbergen
20230009146,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Floralaan West,5.491651337158228,51.41588638204795,224,Roosten
20230009252,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Boschdijk,5.472095836479427,51.44444185653007,114,Fellenoord
20230007432,2023,injury,Flank,Rotonde,50.0,Tempellaan,5.494855036777098,51.48651950165684,544,Heesterakker
20220149606,2022,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Langendijk,5.432553169309314,51.428675061183164,621,Hurk
20220189126,2022,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Parklaan,5.4872077989825545,51.441578995135174,311,Villapark
20240083561,2024,property_damage_only,Flank,Rechte weg,,Zwaanstraat,5.448546522403183,51.45107459943193,625,Zwaanstraat
20240072572,2024,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Willemstraat,5.465434222084778,51.438952897948084,611,"Eliasterrein, Vonderkwartier"
