id,element,name,highway,bicycle,cycleway,cycleway:left,cycleway:right,cycleway:both,cyclestreet,oneway,oneway:bicycle,foot,segregated,surface,lit,maxspeed,source_query,BUURTCODE,BUURTNAAM,intersected_length_m
734102647,way,Ekkerstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},615,Schoot,18.22337104439531
734153036,way,Roostenlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},221,Kerstroosplein,17.44001874888031
734153037,way,Roostenlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},222,Gerardusplein,19.143376722088536
734153037,way,Roostenlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},221,Kerstroosplein,0.9613678235667019
734153043,way,,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},321,Doornakkers-West,15.67678290167157
734153043,way,,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},312,Lakerlopen,27.052756111076434
734153044,way,,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,13.743101089415854
734153044,way,,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},312,Lakerlopen,26.127559688736373
734153045,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},312,Lakerlopen,47.4504745082873
734274011,way,Doctor Berlagelaan,cycleway,,,,,,,,,,,,yes,,{'highway': 'cycleway'},423,Barrier,38.93950194587826
734274012,way,1e Lieven de Keylaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},423,Barrier,37.9799316444268
734274013,way,1e Lieven de Keylaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},423,Barrier,5.838587576015708
734274013,way,1e Lieven de Keylaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},512,Prinsejagt,34.08801362596508
734290643,way,Huizingalaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},512,Prinsejagt,15.519053619541541
734290643,way,Huizingalaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,60.62438722081866
734290644,way,Doctor Cuyperslaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},513,Jagershoef,10.674894343299638
734290644,way,Doctor Cuyperslaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,340.7031748370481
734290646,way,Dominee Theodor Fliednerstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},433,Hondsheuvels,20.148123308296526
734290650,way,Europalaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},431,Generalenbuurt,27.21605202567114
734290653,way,Lehmbruckstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,23.292191361859132
734290654,way,Generaal Pattonlaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},431,Generalenbuurt,85.61535804443855
734290658,way,Michelangelolaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,81.11322896786926
737110112,way,,cycleway,designated,,,,,,,,designated,no,,,,{'highway': 'cycleway'},625,Zwaanstraat,54.84126484025913
737504782,way,Herman Gorterlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},223,Genneperzijde,13.747922771539036
742060001,way,Flight Lane,cycleway,,,,,,,yes,,,,,,,{'highway': 'cycleway'},637,Flight Forum,21.252014977952687
742060001,way,Flight Lane,cycleway,,,,,,,yes,,,,,,,{'highway': 'cycleway'},634,Zandrijk,2.094037026732091
742060002,way,Flight Forum,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},637,Flight Forum,11.308127321375581
745723101,way,Edenstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},712,Oude Spoorbaan,13.74855437856911
745723101,way,Edenstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},711,Schrijversbuurt,10.825854728732395
745723102,way,Hoogstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},712,Oude Spoorbaan,27.548990528056756
745723103,way,Mecklenburgstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},712,Oude Spoorbaan,61.00968905519124
745723104,way,Mauritsstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},112,Bergen,127.159385926979
746675172,way,Luchthavenweg,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},637,Flight Forum,36.76577836251193
746675174,way,Luchthavenweg,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},637,Flight Forum,36.797897878044
750885998,way,Wolvendijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},337,Koudenhoven,174.45933276167085
750885999,way,Wolvendijk,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},337,Koudenhoven,93.92708552088993
750896305,way,Wolvendijk,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},335,'t Hofke,118.72136018637971
751102327,way,Kanaalstraat,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,66.79213287590228
751102330,way,Vestdijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,225.88467114549843
751214761,way,Stratumsedijk,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,17.30202795494574
751641719,way,Waalstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,391.34630786016123
751641720,way,Waalstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,22.681082623436865
751641722,way,Waalstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,35.587965492127715
751641724,way,Kloosterpaadje,cycleway,,,,,,,no,,yes,,,,,{'highway': 'cycleway'},521,Kerkdorp Acht,181.58282425237627
751641726,way,Rijnstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,568.853296739249
751641728,way,Waalstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,393.0606127431835
751641729,way,Waalstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,22.056911728110897
751641730,way,,cycleway,,,,,,,no,,,,paving_stones,,,{'highway': 'cycleway'},521,Kerkdorp Acht,11.112667911840504
751641731,way,Mispelhoefstraat,cycleway,,,,,,,yes,,,,asphalt,,,{'highway': 'cycleway'},628,Mispelhoef,12.51387465169007
751641732,way,Mispelhoefstraat,cycleway,,,,,,,yes,,,,asphalt,,,{'highway': 'cycleway'},628,Mispelhoef,12.287190920686838
751641733,way,Rijnstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},521,Kerkdorp Acht,581.0282028479522
753031532,way,Scoutingpad,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},224,Roosten,5.523214849552368
753031533,way,Heihoefpad,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},225,Eikenburg,0.5902849849446176
753031533,way,Heihoefpad,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},224,Roosten,436.0846141587009
753213802,way,Dutmalapad,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,6.456569706647875
754850921,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},431,Generalenbuurt,4.011364297374213
754850922,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,4.973932590879675
755389883,way,Parklaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},311,Villapark,42.58285337879097
756574869,way,Granaat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},533,Blixembosch-West,129.69421960904162
756576196,way,,cycleway,designated,,,,,,,,designated,,,,,{'highway': 'cycleway'},534,Blixembosch-Oost,46.799499114219884
757293249,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},333,"Muschberg, Geestenberg",36.486886243710664
757293249,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},335,'t Hofke,20.571142728012727
757293251,way,Koudenhovenseweg Zuid,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},335,'t Hofke,76.48105874922753
757293256,way,Berenkuil,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,5.709348176834364
757293257,way,Berenkuil,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,5.267731739292221
757512903,way,Tongelresestraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,42.07373170765759
757512903,way,Tongelresestraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,3.7062954513084247
757512903,way,Tongelresestraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},333,"Muschberg, Geestenberg",127.23974527743798
757512904,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,583.6189906841421
757747150,way,P Czn Hooftlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},111,Binnenstad,79.51677274599473
757747150,way,P Czn Hooftlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},213,Elzent-Noord,1.246524622994844
757747789,way,Ten Hagestraat,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,60.45541893154645
757747888,way,Kanaalstraat,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,158.66665010826677
759485218,way,Meerenakkerweg,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},633,Grasrijk,45.4026454679547
759485218,way,Meerenakkerweg,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},621,Hurk,246.48853381991844
760200867,way,Jozef Israëlslaan,cycleway,,,,,,,no,,,,paving_stones,,,{'highway': 'cycleway'},322,Doornakkers-Oost,23.021576453290216
760432079,way,Professor Doctor Dorgelolaan,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,19.773847215417227
760432080,way,Professor Doctor Dorgelolaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,23.08566679687878
760432194,way,Fellenoordpad,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,36.42349616186987
760432195,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,4.326431229093655
760432196,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,19.209844133154547
760432197,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,14.137379355489905
760432198,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},114,Fellenoord,19.59668801241171
760432199,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},114,Fellenoord,7.8708908241757864
766395287,way,Hefveld,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,27.171028957960345
766395288,way,Hefveld,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,25.236391785082738
766395289,way,Doornakkersweg,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,29.385795586836867
766395289,way,Doornakkersweg,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},328,Tongelresche Akkers,7.096846272516333
766395293,way,Doornakkersweg,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},328,Tongelresche Akkers,37.05414589338869
766395295,way,Jozef Israëlslaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,0.5170027160514914
766395295,way,Jozef Israëlslaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},328,Tongelresche Akkers,22.311293846670857
766395296,way,Generaal Cronjéstraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,24.455801404409684
766395297,way,Generaal Cronjéstraat,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,25.21789354728245
766395300,way,Jozef Israëlslaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,23.711726603511394
766395301,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},322,Doornakkers-Oost,80.98473624681112
766395301,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},328,Tongelresche Akkers,32.929014235740446
768162693,way,Geldropseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,112.49245542652739
768162694,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,26.43826085222345
768162695,way,Geldropseweg,cycleway,,,,,,,yes,,,,asphalt,,,{'highway': 'cycleway'},214,Tuindorp,426.90696588733454
768162696,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},211,Irisbuurt,122.2295696870645
775613789,way,John F. Kennedylaan,cycleway,no,,,,,,yes,,no,,,yes,,{'highway': 'cycleway'},532,Tempel,13.422942412992168
775613790,way,John F. Kennedylaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},532,Tempel,943.9717208274791
777237249,way,Bleekweg,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,8.13457169453036
777237253,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,20.612779089076536
777237255,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,22.23574267878855
777237255,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},212,Rochusbuurt,10.404503888479956
777238353,way,Bleekstraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,136.91100326236526
777491940,way,Hertog Hendrik van Brabantplein,cycleway,,,,,,,,,,,,yes,,{'highway': 'cycleway'},111,Binnenstad,6.109694297688357
777491940,way,Hertog Hendrik van Brabantplein,cycleway,,,,,,,,,,,,yes,,{'highway': 'cycleway'},212,Rochusbuurt,1.7064812534863678
777491941,way,Hertogstraat,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,263.6116087074869
777498390,way,Ten Hagestraat,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},111,Binnenstad,87.51341694005963
777499348,way,Bleekstraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,2.3711025141833253
777499348,way,Bleekstraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,5.360576952333474
777501596,way,Vestdijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,139.96948812591924
777501604,way,Vestdijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,58.51392822964365
777710912,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,10.365980271087102
780861128,way,Jan van Buurenpad,cycleway,,,,,,,no,,yes,,,,,{'highway': 'cycleway'},521,Kerkdorp Acht,144.0441204842818
780861339,way,Piet Verhoevenpad,cycleway,,,,,,,no,,yes,,,,,{'highway': 'cycleway'},521,Kerkdorp Acht,154.28002699477898
785585144,way,Bleekweg,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,66.31038968335727
786580510,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,19.908901994098986
786580511,way,Gildelaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,59.196410874091015
786580511,way,Gildelaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},414,Woenselse Watermolen,10.896170628489179
786580512,way,Gildelaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,58.15293255267086
786580512,way,Gildelaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},414,Woenselse Watermolen,11.293732089344054
788612014,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},413,Gildebuurt,11.160572950559018
790701146,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,20.03744075201327
790701148,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,65.74649114892726
793457335,way,,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},334,Urkhoven,7.144122246569122
793544940,way,Kerkstraat,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,52.754112435773905
794788021,way,Sint Jorislaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,1.9076573770371665
794788021,way,Sint Jorislaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},212,Rochusbuurt,7.1063047845830045
799114372,way,Winston Churchilllaan,cycleway,,crossing,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},431,Generalenbuurt,11.609416459690143
799114372,way,Winston Churchilllaan,cycleway,,crossing,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,1.3670591516251918
801371758,way,Locatellistraat,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},725,"Bennekel-West, Gagelbosch",4.027965209002038
801371759,way,Locatellistraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},725,"Bennekel-West, Gagelbosch",66.03588630180123
801371760,way,Locatellistraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},732,Hanevoet,61.78004486161164
801371761,way,Locatellistraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},732,Hanevoet,15.983334661462532
801376132,way,Breitnerstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,31.231233822092623
801376134,way,Breitnerstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,47.33286649989543
801986155,way,Rein Welschenlaan,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},631,BeA2,34.34545065058126
801986158,way,,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},631,BeA2,82.98605658471449
805522498,way,Willemstraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},113,Witte Dame,380.1442485217896
807586118,way,Heerenweg,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},544,Heesterakker,116.54041562223162
807600388,way,Sint Claralaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},724,Bennekel-Oost,83.3207218176445
807881809,way,Locatellistraat,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},725,"Bennekel-West, Gagelbosch",15.445480731441737
807881812,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,8.76799401652408
807881813,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},433,Hondsheuvels,8.082003197856498
807882587,way,Jan Smitzlaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},213,Elzent-Noord,37.75289857433443
807882588,way,Mahatma Gandhilaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},731,Genderbeemd,7.403519206078119
808379004,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},722,Blaarthem,6.582469099430531
808817599,way,De Lismortel,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,35.31287605037966
808817600,way,De Lismortel,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,25.256884003438238
808817601,way,Het Veken,cycleway,designated,,,,,,,,designated,no,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,57.503352866498375
808817602,way,Het Veken,cycleway,,,,,,,,,designated,no,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,25.554668101330865
810059982,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,110.41604466010682
810059982,way,Veldmaarschalk Montgomerylaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},422,Kronehoef,159.61796722335794
810059991,way,Pastoriestraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,49.84075751814188
810201303,way,Vonderweg,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",171.3854966856306
810201304,way,Willemstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},112,Bergen,20.36462333694969
810201304,way,Willemstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",90.19732270114201
810201305,way,Vonderweg,cycleway,,,,,,,no,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",17.350613068619424
810201305,way,Vonderweg,cycleway,,,,,,,no,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},612,Philipsdorp,11.214400965884009
810201306,way,Willemstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",4.779457743933656
810201306,way,Willemstraat,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},612,Philipsdorp,92.67158013050044
812654582,way,Sterrenlaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,37.206953187040995
812654583,way,Mercuriuslaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,109.14813611260843
815466665,way,Aanschot,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,14.15395676992965
815466666,way,Aanschot,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,80.64954353958382
816331488,way,,cycleway,,,,,,,no,,,,dirt,,,{'highway': 'cycleway'},335,'t Hofke,13.279092435094764
816331490,way,,cycleway,,,,,,,no,,,,dirt,,,{'highway': 'cycleway'},335,'t Hofke,51.20088369160641
817899540,way,Vestdijk,cycleway,,,,,,,no,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,33.78185520103831
818046444,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,8.45440267869302
818046444,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,27.553881194013837
818444448,way,Geldropseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,279.8571338212535
818752838,way,Geldropseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,276.91001082503107
818795285,way,Geldropseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,71.93413859020062
818795289,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},111,Binnenstad,12.877573248203268
818831604,way,Kleine Bleekstraat,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},111,Binnenstad,3.1011131013115447
818831604,way,Kleine Bleekstraat,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},211,Irisbuurt,4.715525636207588
827696959,way,,cycleway,designated,,,,,,,,use_sidepath,,asphalt,,,{'highway': 'cycleway'},733,Ooievaarsnest,263.11181610299053
828360698,way,Marconilaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},411,Limbeek-Noord,39.776902707779584
829247251,way,Limburglaan,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},713,Hagenkamp,64.09252769591998
829247252,way,,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},713,Hagenkamp,23.79322851578691
829247253,way,Karel de Grotelaan,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},712,Oude Spoorbaan,60.974455600714556
829247254,way,,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},712,Oude Spoorbaan,19.95165388621021
829247255,way,Limburglaan,cycleway,,,,,,,yes,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,117.47760443231817
830313918,way,Helmerslaan,cycleway,designated,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},711,Schrijversbuurt,6.946441091388273
830313919,way,Helmerslaan,cycleway,designated,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},711,Schrijversbuurt,6.7963907249141595
834191302,way,Welschappad,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},631,BeA2,836.7791258016055
835151215,way,Ulenpas,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},732,Hanevoet,3.507221491746121
835151215,way,Ulenpas,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},733,Ooievaarsnest,31.9455040246663
835151216,way,Kastelenplein,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},732,Hanevoet,34.832422532492004
835151217,way,Hoogenweert,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},731,Genderbeemd,38.67594991296892
835151218,way,Hoogenweert,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},731,Genderbeemd,39.53339046828808
